"Country","Method","Energy.type","IEAMW","Chopped.mat","Chopped.var","Product.aggregation","Industry.aggregation","GrossNet","Sector","var","1971","2000"
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Natural gas extraction","Final",NA,2.14926359802671
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Natural gas extraction","Useful",NA,0.486445866927751
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Natural gas extraction","eta_fu",NA,0.226331412942725
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Nuclear industry","Final",NA,0
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Nuclear industry","Useful",NA,0
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Nuclear industry","eta_fu",NA,NA
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Oil extraction","Final",NA,1.45073640197329
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Oil extraction","Useful",NA,0.328347219666059
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Oil extraction","eta_fu",NA,0.226331412942725
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Pipeline transport","Final",NA,223.2
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Pipeline transport","Useful",NA,177.7602
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Pipeline transport","eta_fu",NA,0.796416666666667
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Transport equipment","Final",NA,592.848
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Transport equipment","Useful",NA,103.208063213535
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Transport equipment","eta_fu",NA,0.174088574497231
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Wood and wood products","Final",NA,1546.848
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Wood and wood products","Useful",NA,497.692340164526
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Gross","Wood and wood products","eta_fu",NA,0.321746118664876
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Net","Fishing","Final",NA,6026.205152
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Net","Fishing","Useful",NA,733.3777968
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Net","Fishing","eta_fu",NA,0.121698113207547
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Net","Pipeline transport","Final",NA,223.2
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Net","Pipeline transport","Useful",NA,177.7602
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Net","Pipeline transport","eta_fu",NA,0.796416666666667
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Net","Transport equipment","Final",NA,592.848
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Net","Transport equipment","Useful",NA,103.208063213535
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Net","Transport equipment","eta_fu",NA,0.174088574497231
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Net","Wood and wood products","Final",NA,1546.848
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Net","Wood and wood products","Useful",NA,497.692340164526
"Africa","PCM","X","Both","None","None","Grouped","Despecified","Net","Wood and wood products","eta_fu",NA,0.321746118664876
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Coke ovens","Final",NA,3.6
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Coke ovens","Useful",NA,0.81479308659381
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Coke ovens","eta_fu",NA,0.226331412942725
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Fishing","Final",NA,6026.205152
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Fishing","Useful",NA,733.3777968
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Fishing","eta_fu",NA,0.121698113207547
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Natural gas extraction","Final",NA,2.14926359802671
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Natural gas extraction","Useful",NA,0.486445866927751
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Natural gas extraction","eta_fu",NA,0.226331412942725
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Oil extraction","Final",NA,1.45073640197329
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Oil extraction","Useful",NA,0.328347219666059
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Oil extraction","eta_fu",NA,0.226331412942725
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Pipeline transport","Final",NA,223.2
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Pipeline transport","Useful",NA,177.7602
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Pipeline transport","eta_fu",NA,0.796416666666667
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Transport equipment","Final",NA,592.848
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Transport equipment","Useful",NA,103.208063213535
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Transport equipment","eta_fu",NA,0.174088574497231
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Wood and wood products","Final",NA,1546.848
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Wood and wood products","Useful",NA,497.692340164526
"Africa","PCM","X","Both","None","None","Specified","Specified","Gross","Wood and wood products","eta_fu",NA,0.321746118664876
"Africa","PCM","X","Both","None","None","Specified","Specified","Net","Fishing","Final",NA,6026.205152
"Africa","PCM","X","Both","None","None","Specified","Specified","Net","Fishing","Useful",NA,733.3777968
"Africa","PCM","X","Both","None","None","Specified","Specified","Net","Fishing","eta_fu",NA,0.121698113207547
"Africa","PCM","X","Both","None","None","Specified","Specified","Net","Pipeline transport","Final",NA,223.2
"Africa","PCM","X","Both","None","None","Specified","Specified","Net","Pipeline transport","Useful",NA,177.7602
"Africa","PCM","X","Both","None","None","Specified","Specified","Net","Pipeline transport","eta_fu",NA,0.796416666666667
"Africa","PCM","X","Both","None","None","Specified","Specified","Net","Transport equipment","Final",NA,592.848
"Africa","PCM","X","Both","None","None","Specified","Specified","Net","Transport equipment","Useful",NA,103.208063213535
"Africa","PCM","X","Both","None","None","Specified","Specified","Net","Transport equipment","eta_fu",NA,0.174088574497231
"Africa","PCM","X","Both","None","None","Specified","Specified","Net","Wood and wood products","Final",NA,1546.848
"Africa","PCM","X","Both","None","None","Specified","Specified","Net","Wood and wood products","Useful",NA,497.692340164526
"Africa","PCM","X","Both","None","None","Specified","Specified","Net","Wood and wood products","eta_fu",NA,0.321746118664876
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Fishing","Final",NA,6026.205152
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Fishing","Useful",NA,733.3777968
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Fishing","eta_fu",NA,0.121698113207547
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Gas-to-liquids (GTL) plants","Final",NA,0
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Gas-to-liquids (GTL) plants","Useful",NA,0
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Gas-to-liquids (GTL) plants","eta_fu",NA,NA
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Natural gas extraction","Final",NA,2.14926359802671
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Natural gas extraction","Useful",NA,0.486445866927751
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Natural gas extraction","eta_fu",NA,0.226331412942725
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Nuclear industry","Final",NA,0
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Nuclear industry","Useful",NA,0
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Nuclear industry","eta_fu",NA,NA
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Oil extraction","Final",NA,1.45073640197329
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Oil extraction","Useful",NA,0.328347219666059
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Oil extraction","eta_fu",NA,0.226331412942725
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Pipeline transport","Final",NA,223.2
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Pipeline transport","Useful",NA,177.7602
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Pipeline transport","eta_fu",NA,0.796416666666667
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Transport equipment","Final",NA,592.848
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Transport equipment","Useful",NA,103.208063213535
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Transport equipment","eta_fu",NA,0.174088574497231
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Wood and wood products","Final",NA,1546.848
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Wood and wood products","Useful",NA,497.692340164526
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Wood and wood products","eta_fu",NA,0.321746118664876
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Net","Fishing","Final",NA,6026.205152
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Net","Fishing","Useful",NA,733.3777968
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Net","Fishing","eta_fu",NA,0.121698113207547
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Net","Pipeline transport","Final",NA,223.2
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Net","Pipeline transport","Useful",NA,177.7602
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Net","Pipeline transport","eta_fu",NA,0.796416666666667
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Net","Transport equipment","Final",NA,592.848
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Net","Transport equipment","Useful",NA,103.208063213535
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Net","Transport equipment","eta_fu",NA,0.174088574497231
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Net","Wood and wood products","Final",NA,1546.848
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Net","Wood and wood products","Useful",NA,497.692340164526
"Africa","PCM","X","IEA","None","None","Despecified","Despecified","Net","Wood and wood products","eta_fu",NA,0.321746118664876
"Africa","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Fishing","Final",NA,6026.205152
"Africa","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Fishing","Useful",NA,733.3777968
"Africa","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Fishing","eta_fu",NA,0.121698113207547
"Africa","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Gas-to-liquids (GTL) plants","Final",NA,0
"Africa","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Gas-to-liquids (GTL) plants","Useful",NA,0
"Africa","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Gas-to-liquids (GTL) plants","eta_fu",NA,NA
"Africa","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Natural gas extraction","Final",NA,2.14926359802671
"Africa","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Natural gas extraction","Useful",NA,0.486445866927751
"Africa","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Natural gas extraction","eta_fu",NA,0.226331412942725
"Africa","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Nuclear industry","Final",NA,0
"Africa","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Nuclear industry","Useful",NA,0
"Africa","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Nuclear industry","eta_fu",NA,NA
"Africa","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Oil extraction","Final",NA,1.45073640197329
