"Country","Method","Energy.type","IEAMW","Chopped.mat","Chopped.var","Product.aggregation","Industry.aggregation","GrossNet","var","1971","2000"
"World","PCM","X","MW","None","None","Grouped","Grouped","Gross","EX.u",4996.3771508106,5325.82871511828
"World","PCM","X","MW","None","None","Grouped","Grouped","Gross","eta_pf",0.488626050329878,0.499832361323984
"World","PCM","X","MW","None","None","Grouped","Grouped","Gross","eta_fu",0.0657965193273234,0.0689692630147327
"World","PCM","X","MW","None","None","Grouped","Grouped","Gross","eta_pu",0.0321498933643635,0.0344730695914288
"World","PCM","X","MW","None","None","Grouped","Grouped","Net","EX.p",155408.824974481,154492.44231046
"World","PCM","X","MW","None","None","Grouped","Grouped","Net","EX.f",75936.800333688,77220.3222467466
"World","PCM","X","MW","None","None","Grouped","Grouped","Net","EX.u",4996.3771508106,5325.82871511828
"World","PCM","X","MW","None","None","Grouped","Grouped","Net","eta_pf",0.488626050329878,0.499832361323984
"World","PCM","X","MW","None","None","Grouped","Grouped","Net","eta_fu",0.0657965193273234,0.0689692630147327
"World","PCM","X","MW","None","None","Grouped","Grouped","Net","eta_pu",0.0321498933643635,0.0344730695914288
"ZAF","PCM","X","IEA","None","None","Specified","Specified","Gross","EX.p",2025998.881,4860435.215
"ZAF","PCM","X","IEA","None","None","Specified","Specified","Gross","EX.f",1512112.4596,2553742.8693
"ZAF","PCM","X","IEA","None","None","Specified","Specified","Gross","EX.u",222768.101906949,514624.742239526
"ZAF","PCM","X","IEA","None","None","Specified","Specified","Gross","eta_pf",0.746354044802654,0.525414444661001
"ZAF","PCM","X","IEA","None","None","Specified","Specified","Gross","eta_fu",0.147322443177195,0.201517838160656
"ZAF","PCM","X","IEA","None","None","Specified","Specified","Gross","eta_pu",0.109954701355508,0.105880383026467
"ZAF","PCM","X","IEA","None","None","Specified","Specified","Net","EX.p",2025998.881,4860435.215
"ZAF","PCM","X","IEA","None","None","Specified","Specified","Net","EX.f",1471395.2116,2403567.6133
"ZAF","PCM","X","IEA","None","None","Specified","Specified","Net","EX.u",208215.716967252,479283.171779098
"ZAF","PCM","X","IEA","None","None","Specified","Specified","Net","eta_pf",0.726256675360918,0.494516953107871
"ZAF","PCM","X","IEA","None","None","Specified","Specified","Net","eta_fu",0.141509035319503,0.19940490507819
"ZAF","PCM","X","IEA","None","None","Specified","Specified","Net","eta_pu",0.102771881524673,0.0986091060940307
"ZAF","PCM","X","MW","None","None","Specified","Specified","Gross","EX.p",112436.098933896,96999.9683850925
"ZAF","PCM","X","MW","None","None","Specified","Specified","Gross","EX.f",53940.1340659689,47563.0932437122
"ZAF","PCM","X","MW","None","None","Specified","Specified","Gross","EX.u",3414.94116453158,3210.16567332266
"ZAF","PCM","X","MW","None","None","Specified","Specified","Gross","eta_pf",0.479740355432304,0.49034132727637
"ZAF","PCM","X","MW","None","None","Specified","Specified","Gross","eta_fu",0.0633098382802515,0.0674927859900501
"ZAF","PCM","X","MW","None","None","Specified","Specified","Gross","eta_pu",0.0303722843189295,0.0330945022639411
"ZAF","PCM","X","MW","None","None","Specified","Specified","Net","EX.p",112436.098933896,96999.9683850925
"ZAF","PCM","X","MW","None","None","Specified","Specified","Net","EX.f",53940.1340659689,47563.0932437122
"ZAF","PCM","X","MW","None","None","Specified","Specified","Net","EX.u",3414.94116453158,3210.16567332266
"ZAF","PCM","X","MW","None","None","Specified","Specified","Net","eta_pf",0.479740355432304,0.49034132727637
"ZAF","PCM","X","MW","None","None","Specified","Specified","Net","eta_fu",0.0633098382802515,0.0674927859900501
"ZAF","PCM","X","MW","None","None","Specified","Specified","Net","eta_pu",0.0303722843189295,0.0330945022639411
"ZAF","PCM","X","Both","None","None","Specified","Specified","Gross","EX.p",2138434.9799339,4957435.18338509
"ZAF","PCM","X","Both","None","None","Specified","Specified","Gross","EX.f",1566052.59366597,2601305.96254371
"ZAF","PCM","X","Both","None","None","Specified","Specified","Gross","EX.u",226183.043071481,517834.907912849
"ZAF","PCM","X","Both","None","None","Specified","Specified","Gross","eta_pf",0.732335847646104,0.52472818429619
"ZAF","PCM","X","Both","None","None","Specified","Specified","Gross","eta_fu",0.144428765666171,0.199067282114896
"ZAF","PCM","X","Both","None","None","Specified","Specified","Gross","eta_pu",0.105770362528616,0.104456213496927
"ZAF","PCM","X","Both","None","None","Specified","Specified","Net","EX.p",2138434.9799339,4957435.18338509
"ZAF","PCM","X","Both","None","None","Specified","Specified","Net","EX.f",1525335.34566597,2451130.70654371
"ZAF","PCM","X","Both","None","None","Specified","Specified","Net","EX.u",211630.658131784,482493.337452421
"ZAF","PCM","X","Both","None","None","Specified","Specified","Net","eta_pf",0.713295171459046,0.49443525046151
"ZAF","PCM","X","Both","None","None","Specified","Specified","Net","eta_fu",0.138743692482511,0.196845209504463
"ZAF","PCM","X","Both","None","None","Specified","Specified","Net","eta_pu",0.0989652059181736,0.0973272104634879
"ZAF","PCM","X","IEA","None","None","Despecified","Despecified","Gross","EX.p",2025998.881,4860435.215
"ZAF","PCM","X","IEA","None","None","Despecified","Despecified","Gross","EX.f",1512112.4596,2553742.8693
"ZAF","PCM","X","IEA","None","None","Despecified","Despecified","Gross","EX.u",222768.101906949,514624.742239527
"ZAF","PCM","X","IEA","None","None","Despecified","Despecified","Gross","eta_pf",0.746354044802654,0.525414444661001
"ZAF","PCM","X","IEA","None","None","Despecified","Despecified","Gross","eta_fu",0.147322443177195,0.201517838160656
"ZAF","PCM","X","IEA","None","None","Despecified","Despecified","Gross","eta_pu",0.109954701355509,0.105880383026467
"ZAF","PCM","X","IEA","None","None","Despecified","Despecified","Net","EX.p",2025998.881,4860435.215
"ZAF","PCM","X","IEA","None","None","Despecified","Despecified","Net","EX.f",1471395.2116,2403567.6133
"ZAF","PCM","X","IEA","None","None","Despecified","Despecified","Net","EX.u",208215.716967252,479283.171779098
"ZAF","PCM","X","IEA","None","None","Despecified","Despecified","Net","eta_pf",0.726256675360918,0.494516953107871
"ZAF","PCM","X","IEA","None","None","Despecified","Despecified","Net","eta_fu",0.141509035319503,0.19940490507819
"ZAF","PCM","X","IEA","None","None","Despecified","Despecified","Net","eta_pu",0.102771881524673,0.0986091060940307
"ZAF","PCM","X","MW","None","None","Despecified","Despecified","Gross","EX.p",112436.098933896,96999.9683850925
"ZAF","PCM","X","MW","None","None","Despecified","Despecified","Gross","EX.f",53940.1340659689,47563.0932437122
"ZAF","PCM","X","MW","None","None","Despecified","Despecified","Gross","EX.u",3414.94116453158,3210.16567332266
"ZAF","PCM","X","MW","None","None","Despecified","Despecified","Gross","eta_pf",0.479740355432304,0.49034132727637
"ZAF","PCM","X","MW","None","None","Despecified","Despecified","Gross","eta_fu",0.0633098382802515,0.06749278599005
"ZAF","PCM","X","MW","None","None","Despecified","Despecified","Gross","eta_pu",0.0303722843189295,0.0330945022639411
"ZAF","PCM","X","MW","None","None","Despecified","Despecified","Net","EX.p",112436.098933896,96999.9683850925
"ZAF","PCM","X","MW","None","None","Despecified","Despecified","Net","EX.f",53940.1340659689,47563.0932437122
"ZAF","PCM","X","MW","None","None","Despecified","Despecified","Net","EX.u",3414.94116453158,3210.16567332266
"ZAF","PCM","X","MW","None","None","Despecified","Despecified","Net","eta_pf",0.479740355432304,0.49034132727637
"ZAF","PCM","X","MW","None","None","Despecified","Despecified","Net","eta_fu",0.0633098382802515,0.06749278599005
"ZAF","PCM","X","MW","None","None","Despecified","Despecified","Net","eta_pu",0.0303722843189295,0.0330945022639411
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","EX.p",2138434.9799339,4957435.18338509
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","EX.f",1566052.59366597,2601305.96254371
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","EX.u",226183.043071481,517834.907912849
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","eta_pf",0.732335847646104,0.52472818429619
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","eta_fu",0.144428765666171,0.199067282114896
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","eta_pu",0.105770362528616,0.104456213496927
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","EX.p",2138434.9799339,4957435.18338509
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","EX.f",1525335.34566597,2451130.70654371
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","EX.u",211630.658131784,482493.337452421
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","eta_pf",0.713295171459046,0.49443525046151
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","eta_fu",0.138743692482511,0.196845209504464
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","eta_pu",0.0989652059181737,0.0973272104634879
"ZAF","PCM","X","IEA","None","None","Grouped","Despecified","Gross","EX.p",2025998.881,4860435.215
"ZAF","PCM","X","IEA","None","None","Grouped","Despecified","Gross","EX.f",1512112.4596,2553742.8693
"ZAF","PCM","X","IEA","None","None","Grouped","Despecified","Gross","EX.u",222768.101906949,514624.742239527
"ZAF","PCM","X","IEA","None","None","Grouped","Despecified","Gross","eta_pf",0.746354044802654,0.525414444661001
"ZAF","PCM","X","IEA","None","None","Grouped","Despecified","Gross","eta_fu",0.147322443177195,0.201517838160656
"ZAF","PCM","X","IEA","None","None","Grouped","Despecified","Gross","eta_pu",0.109954701355509,0.105880383026467
"ZAF","PCM","X","IEA","None","None","Grouped","Despecified","Net","EX.p",2025998.881,4860435.215
"ZAF","PCM","X","IEA","None","None","Grouped","Despecified","Net","EX.f",1471395.2116,2403567.6133
"ZAF","PCM","X","IEA","None","None","Grouped","Despecified","Net","EX.u",208215.716967252,479283.171779098
"ZAF","PCM","X","IEA","None","None","Grouped","Despecified","Net","eta_pf",0.726256675360918,0.494516953107871
"ZAF","PCM","X","IEA","None","None","Grouped","Despecified","Net","eta_fu",0.141509035319503,0.19940490507819
"ZAF","PCM","X","IEA","None","None","Grouped","Despecified","Net","eta_pu",0.102771881524673,0.0986091060940307
"ZAF","PCM","X","MW","None","None","Grouped","Despecified","Gross","EX.p",112436.098933896,96999.9683850925
"ZAF","PCM","X","MW","None","None","Grouped","Despecified","Gross","EX.f",53940.1340659689,47563.0932437122
"ZAF","PCM","X","MW","None","None","Grouped","Despecified","Gross","EX.u",3414.94116453158,3210.16567332266
"ZAF","PCM","X","MW","None","None","Grouped","Despecified","Gross","eta_pf",0.479740355432304,0.49034132727637
"ZAF","PCM","X","MW","None","None","Grouped","Despecified","Gross","eta_fu",0.0633098382802515,0.06749278599005
"ZAF","PCM","X","MW","None","None","Grouped","Despecified","Gross","eta_pu",0.0303722843189295,0.0330945022639411
"ZAF","PCM","X","MW","None","None","Grouped","Despecified","Net","EX.p",112436.098933896,96999.9683850925
"ZAF","PCM","X","MW","None","None","Grouped","Despecified","Net","EX.f",53940.1340659689,47563.0932437122
"ZAF","PCM","X","MW","None","None","Grouped","Despecified","Net","EX.u",3414.94116453158,3210.16567332266
"ZAF","PCM","X","MW","None","None","Grouped","Despecified","Net","eta_pf",0.479740355432304,0.49034132727637
"ZAF","PCM","X","MW","None","None","Grouped","Despecified","Net","eta_fu",0.0633098382802515,0.06749278599005
"ZAF","PCM","X","MW","None","None","Grouped","Despecified","Net","eta_pu",0.0303722843189295,0.0330945022639411
"ZAF","PCM","X","Both","None","None","Grouped","Despecified","Gross","EX.p",2138434.9799339,4957435.18338509
"ZAF","PCM","X","Both","None","None","Grouped","Despecified","Gross","EX.f",1566052.59366597,2601305.96254371
"ZAF","PCM","X","Both","None","None","Grouped","Despecified","Gross","EX.u",226183.043071481,517834.907912849
"ZAF","PCM","X","Both","None","None","Grouped","Despecified","Gross","eta_pf",0.732335847646104,0.524728184296191
"ZAF","PCM","X","Both","None","None","Grouped","Despecified","Gross","eta_fu",0.144428765666171,0.199067282114896
"ZAF","PCM","X","Both","None","None","Grouped","Despecified","Gross","eta_pu",0.105770362528616,0.104456213496927
"ZAF","PCM","X","Both","None","None","Grouped","Despecified","Net","EX.p",2138434.9799339,4957435.18338509
"ZAF","PCM","X","Both","None","None","Grouped","Despecified","Net","EX.f",1525335.34566597,2451130.70654371
"ZAF","PCM","X","Both","None","None","Grouped","Despecified","Net","EX.u",211630.658131784,482493.337452421
"ZAF","PCM","X","Both","None","None","Grouped","Despecified","Net","eta_pf",0.713295171459046,0.49443525046151
"ZAF","PCM","X","Both","None","None","Grouped","Despecified","Net","eta_fu",0.138743692482511,0.196845209504464
"ZAF","PCM","X","Both","None","None","Grouped","Despecified","Net","eta_pu",0.0989652059181737,0.0973272104634879
"ZAF","PCM","X","IEA","None","None","Despecified","Grouped","Gross","EX.p",2025998.881,4860435.215
"ZAF","PCM","X","IEA","None","None","Despecified","Grouped","Gross","EX.f",1512112.4596,2553742.8693
"ZAF","PCM","X","IEA","None","None","Despecified","Grouped","Gross","EX.u",222768.101906949,514624.742239527
"ZAF","PCM","X","IEA","None","None","Despecified","Grouped","Gross","eta_pf",0.746354044802654,0.525414444661001
"ZAF","PCM","X","IEA","None","None","Despecified","Grouped","Gross","eta_fu",0.147322443177195,0.201517838160656
"ZAF","PCM","X","IEA","None","None","Despecified","Grouped","Gross","eta_pu",0.109954701355509,0.105880383026467
"ZAF","PCM","X","IEA","None","None","Despecified","Grouped","Net","EX.p",2025998.881,4860435.215
"ZAF","PCM","X","IEA","None","None","Despecified","Grouped","Net","EX.f",1471395.2116,2403567.6133
"ZAF","PCM","X","IEA","None","None","Despecified","Grouped","Net","EX.u",208215.716967252,479283.171779098
"ZAF","PCM","X","IEA","None","None","Despecified","Grouped","Net","eta_pf",0.726256675360918,0.494516953107871
"ZAF","PCM","X","IEA","None","None","Despecified","Grouped","Net","eta_fu",0.141509035319503,0.19940490507819
"ZAF","PCM","X","IEA","None","None","Despecified","Grouped","Net","eta_pu",0.102771881524673,0.0986091060940307
"ZAF","PCM","X","MW","None","None","Despecified","Grouped","Gross","EX.p",112436.098933896,96999.9683850925
"ZAF","PCM","X","MW","None","None","Despecified","Grouped","Gross","EX.f",53940.1340659689,47563.0932437122
"ZAF","PCM","X","MW","None","None","Despecified","Grouped","Gross","EX.u",3414.94116453158,3210.16567332266
"ZAF","PCM","X","MW","None","None","Despecified","Grouped","Gross","eta_pf",0.479740355432304,0.49034132727637
"ZAF","PCM","X","MW","None","None","Despecified","Grouped","Gross","eta_fu",0.0633098382802515,0.06749278599005
"ZAF","PCM","X","MW","None","None","Despecified","Grouped","Gross","eta_pu",0.0303722843189295,0.0330945022639411
"ZAF","PCM","X","MW","None","None","Despecified","Grouped","Net","EX.p",112436.098933896,96999.9683850925
"ZAF","PCM","X","MW","None","None","Despecified","Grouped","Net","EX.f",53940.1340659689,47563.0932437122
"ZAF","PCM","X","MW","None","None","Despecified","Grouped","Net","EX.u",3414.94116453158,3210.16567332266
"ZAF","PCM","X","MW","None","None","Despecified","Grouped","Net","eta_pf",0.479740355432304,0.49034132727637
"ZAF","PCM","X","MW","None","None","Despecified","Grouped","Net","eta_fu",0.0633098382802515,0.06749278599005
"ZAF","PCM","X","MW","None","None","Despecified","Grouped","Net","eta_pu",0.0303722843189295,0.0330945022639411
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","EX.p",2138434.9799339,4957435.18338509
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","EX.f",1566052.59366597,2601305.96254371
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","EX.u",226183.043071481,517834.907912849
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","eta_pf",0.732335847646104,0.52472818429619
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","eta_fu",0.144428765666171,0.199067282114896
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","eta_pu",0.105770362528616,0.104456213496927
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Net","EX.p",2138434.9799339,4957435.18338509
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Net","EX.f",1525335.34566597,2451130.70654371
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Net","EX.u",211630.658131784,482493.337452421
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Net","eta_pf",0.713295171459046,0.49443525046151
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Net","eta_fu",0.138743692482511,0.196845209504464
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Net","eta_pu",0.0989652059181737,0.0973272104634879
"ZAF","PCM","X","IEA","None","None","Grouped","Grouped","Gross","EX.p",2025998.881,4860435.215
"ZAF","PCM","X","IEA","None","None","Grouped","Grouped","Gross","EX.f",1512112.4596,2553742.8693
"ZAF","PCM","X","IEA","None","None","Grouped","Grouped","Gross","EX.u",222768.101906949,514624.742239527
"ZAF","PCM","X","IEA","None","None","Grouped","Grouped","Gross","eta_pf",0.746354044802654,0.525414444661001
"ZAF","PCM","X","IEA","None","None","Grouped","Grouped","Gross","eta_fu",0.147322443177195,0.201517838160656
"ZAF","PCM","X","IEA","None","None","Grouped","Grouped","Gross","eta_pu",0.109954701355509,0.105880383026467
"ZAF","PCM","X","IEA","None","None","Grouped","Grouped","Net","EX.p",2025998.881,4860435.215
"ZAF","PCM","X","IEA","None","None","Grouped","Grouped","Net","EX.f",1471395.2116,2403567.6133
"ZAF","PCM","X","IEA","None","None","Grouped","Grouped","Net","EX.u",208215.716967252,479283.171779098
"ZAF","PCM","X","IEA","None","None","Grouped","Grouped","Net","eta_pf",0.726256675360918,0.494516953107871
"ZAF","PCM","X","IEA","None","None","Grouped","Grouped","Net","eta_fu",0.141509035319503,0.19940490507819
"ZAF","PCM","X","IEA","None","None","Grouped","Grouped","Net","eta_pu",0.102771881524673,0.0986091060940307
"ZAF","PCM","X","MW","None","None","Grouped","Grouped","Gross","EX.p",112436.098933896,96999.9683850925
"ZAF","PCM","X","MW","None","None","Grouped","Grouped","Gross","EX.f",53940.1340659689,47563.0932437122
"ZAF","PCM","X","MW","None","None","Grouped","Grouped","Gross","EX.u",3414.94116453158,3210.16567332266
"ZAF","PCM","X","MW","None","None","Grouped","Grouped","Gross","eta_pf",0.479740355432304,0.49034132727637
"ZAF","PCM","X","MW","None","None","Grouped","Grouped","Gross","eta_fu",0.0633098382802515,0.06749278599005
"ZAF","PCM","X","MW","None","None","Grouped","Grouped","Gross","eta_pu",0.0303722843189295,0.0330945022639411
"ZAF","PCM","X","MW","None","None","Grouped","Grouped","Net","EX.p",112436.098933896,96999.9683850925
"ZAF","PCM","X","MW","None","None","Grouped","Grouped","Net","EX.f",53940.1340659689,47563.0932437122
"ZAF","PCM","X","MW","None","None","Grouped","Grouped","Net","EX.u",3414.94116453158,3210.16567332266
"ZAF","PCM","X","MW","None","None","Grouped","Grouped","Net","eta_pf",0.479740355432304,0.49034132727637
"ZAF","PCM","X","MW","None","None","Grouped","Grouped","Net","eta_fu",0.0633098382802515,0.06749278599005
"ZAF","PCM","X","MW","None","None","Grouped","Grouped","Net","eta_pu",0.0303722843189295,0.0330945022639411
"ZAF","PCM","X","Both","None","None","Grouped","Grouped","Gross","EX.p",2138434.9799339,4957435.18338509
"ZAF","PCM","X","Both","None","None","Grouped","Grouped","Gross","EX.f",1566052.59366597,2601305.96254371
"ZAF","PCM","X","Both","None","None","Grouped","Grouped","Gross","EX.u",226183.043071481,517834.907912849
"ZAF","PCM","X","Both","None","None","Grouped","Grouped","Gross","eta_pf",0.732335847646104,0.524728184296191
"ZAF","PCM","X","Both","None","None","Grouped","Grouped","Gross","eta_fu",0.144428765666171,0.199067282114896
"ZAF","PCM","X","Both","None","None","Grouped","Grouped","Gross","eta_pu",0.105770362528616,0.104456213496927
"ZAF","PCM","X","Both","None","None","Grouped","Grouped","Net","EX.p",2138434.9799339,4957435.18338509
"ZAF","PCM","X","Both","None","None","Grouped","Grouped","Net","EX.f",1525335.34566597,2451130.70654371
"ZAF","PCM","X","Both","None","None","Grouped","Grouped","Net","EX.u",211630.658131784,482493.337452421
"ZAF","PCM","X","Both","None","None","Grouped","Grouped","Net","eta_pf",0.713295171459046,0.49443525046151
"ZAF","PCM","X","Both","None","None","Grouped","Grouped","Net","eta_fu",0.138743692482511,0.196845209504464
"ZAF","PCM","X","Both","None","None","Grouped","Grouped","Net","eta_pu",0.0989652059181737,0.0973272104634879
